,Date,DeC5_I/L_Temp,DeC5_l/L_Flow,DeC5_O/H_Temp.,DeC5_O/H_Press,DeC5_O/H_Flow,C5_BTM_Flow,DeC5_BTM_Flow,DeC5_BTM_Temp,Unnamed: 0,Rx2_RPG_temp,Rx2_H2_temp,Rx2_H2_Flow,Rx2_Feed_Temp,Rx2_1st_bed_△P,Rx2_2_3_bed_△P,RX2_1st_bed_O/L_T,RX2_1st_bed_I/L_T,Rx2_1st_bed_△T,Rx2_2nd_O/L_T,Rx2_2nd_I/L_T,Rx2_2nd_bed_△T,C5 wt%,Benzene wt%,Bromine Number g/100g,C4 wt%,Styrene wt%,Toluene wt%,Xylenes wt%,C6~C9 NA wt%,C10+ NA wt%,C9 Aro wt%,C10 Aro wt%,DV g/100g,EB wt%
647,2014-11-26,120.69,95.728,74.19,4.2010000000000005,55.1,66.191,63.73,164.18,647,246.47,485.56,11.5,295.36,0.8427,0.3753,297.54,295.36,2.18,343.02,297.12,45.9,,,984.0,,,,,,,,,,
648,2014-11-26,120.69,95.728,74.19,4.2010000000000005,55.1,66.191,63.73,164.18,648,246.47,485.56,11.5,295.36,0.8427,0.3753,297.54,295.36,2.18,343.02,297.12,45.9,0.5319,41.6802,959.0,0.018000000000000002,0.0093,18.1128,4.7734,13.3195,4.0261,6.8268,3.1319,,7.5701
649,2014-11-27,121.42,95.88,74.23,4.199,54.46,66.418,64.0,164.25,649,246.76,488.68,11.46,295.74,0.9017,0.378,298.01,295.74,2.27,343.41,297.62,45.79,,,1004.0,,,,,,,,,,
650,2014-11-27,121.42,95.88,74.23,4.199,54.46,66.418,64.0,164.25,650,246.76,488.68,11.46,295.74,0.9017,0.378,298.01,295.74,2.27,343.41,297.62,45.79,,,1004.0,,,,,,,,,,
651,2014-11-27,121.42,95.88,74.23,4.199,54.46,66.418,64.0,164.25,651,246.76,488.68,11.46,295.74,0.9017,0.378,298.01,295.74,2.27,343.41,297.62,45.79,,,957.0,,,,,,,,,,
652,2014-11-28,120.88,94.604,74.78,4.2010000000000005,52.29,66.493,64.05,163.82,652,246.26,487.95,11.52,295.79,0.9576,0.3762,297.88,295.79,2.09,343.4,297.47,45.93,,,990.0,,,,,,,,,,
653,2014-11-28,120.88,94.604,74.78,4.2010000000000005,52.29,66.493,64.05,163.82,653,246.26,487.95,11.52,295.79,0.9576,0.3762,297.88,295.79,2.09,343.4,297.47,45.93,,,917.0,,,,,,,,,,
654,2014-11-28,120.88,94.604,74.78,4.2010000000000005,52.29,66.493,64.05,163.82,654,246.26,487.95,11.52,295.79,0.9576,0.3762,297.88,295.79,2.09,343.4,297.47,45.93,0.4164,39.6981,915.0,0.0084,0.0096,18.3087,5.007,13.5279,4.6778,6.8558,3.3513,,8.139
655,2014-11-30,122.51,94.226,75.2,4.2,55.94,66.87100000000001,64.5,163.9,655,246.58,489.7,11.54,295.99,1.0959,0.3772,297.92,295.99,1.93,342.9,297.49,45.41,,,893.0,,,,,,,,,,
656,2014-01-12,120.8,93.941,75.12,4.2,54.89,66.892,64.5,164.09,656,246.17,491.76,11.53,295.64,1.1861,0.371,297.54,295.64,1.9,342.28,297.0,45.28,,,958.0,,,,,,,,,,
657,2014-01-12,120.8,93.941,75.12,4.2,54.89,66.892,64.5,164.09,657,246.17,491.76,11.53,295.64,1.1861,0.371,297.54,295.64,1.9,342.28,297.0,45.28,0.3861,41.5778,980.0,0.0058,0.008,18.0531,4.3938,13.9375,4.1141,6.8592,3.1431,,7.5215
658,2014-02-12,120.67,93.557,75.08,4.238,55.54,66.961,64.5,164.44,658,246.21,491.94,11.52,295.66,1.2737,0.3678,297.64,295.66,1.98,342.22,297.09,45.13,,,987.0,,,,,,,,,,
659,2014-03-12,120.91,93.988,75.49,4.3,54.05,67.038,64.5,165.18,659,246.34,492.2,11.56,296.04,1.3017,0.3716,297.68,296.04,1.64,342.2,297.23,44.97,0.4108,42.0662,1015.0,0.0073,0.0078,17.8282,4.4055,13.9365,4.0619,6.6106,3.1464,,7.5188
660,2014-04-12,121.26,93.624,75.53,4.3,53.7,67.08800000000001,64.5,165.37,660,246.55,492.79,11.53,296.01,1.3122,0.3705,297.43,296.01,1.42,341.84,296.97,44.87,,,1081.0,,,,,,,,,,
661,2014-04-12,121.26,93.624,75.53,4.3,53.7,67.08800000000001,64.5,165.37,661,246.55,492.79,11.53,296.01,1.3122,0.3705,297.43,296.01,1.42,341.84,296.97,44.87,,,1023.0,,,,,,,,,,
662,2014-05-12,118.12,91.788,74.96,4.218999999999999,44.38,66.449,63.91,161.89,662,246.13,489.89,11.41,296.09,1.4313,0.3648,298.05,296.09,1.96,343.79,297.44,46.35,,,986.0,,,,,,,,,,
663,2014-05-12,118.12,91.788,74.96,4.218999999999999,44.38,66.449,63.91,161.89,663,246.13,489.89,11.41,296.09,1.4313,0.3648,298.05,296.09,1.96,343.79,297.44,46.35,,,748.0,,,,,,,,,,
664,2014-05-12,118.12,91.788,74.96,4.218999999999999,44.38,66.449,63.91,161.89,664,246.13,489.89,11.41,296.09,1.4313,0.3648,298.05,296.09,1.96,343.79,297.44,46.35,,,980.0,,,,,,,,,,
665,2014-06-12,119.12,90.55799999999999,75.5,4.3,41.14,64.74,62.52,164.99,665,242.26,491.26,11.14,296.97,1.5442,0.3452,299.48,296.97,2.51,341.93,298.86,43.07,,,821.0,,,,,,,,,,
666,2014-07-12,118.85,90.736,75.47,4.3,47.61,64.89699999999999,62.66,164.58,666,243.11,489.32,11.02,297.02,1.7284,0.3399,299.58,297.02,2.56,343.27,299.05,44.22,,,754.0,,,,,,,,,,
667,2014-08-12,121.11,91.219,75.2,4.3,48.21,64.791,62.64,165.53,667,245.36,486.12,10.89,297.08,1.9394,0.3378,300.23,297.08,3.15,345.58,299.57,46.01,,,758.0,,,,,,,,,,
668,2014-08-12,121.11,91.219,75.2,4.3,48.21,64.791,62.64,165.53,668,245.36,486.12,10.89,297.08,1.9394,0.3378,300.23,297.08,3.15,345.58,299.57,46.01,0.3401,38.6447,675.0,0.0089,0.0083,18.9434,5.4559,11.8639,5.0062,7.9376,3.612,,8.179
669,2014-10-12,123.12,89.92200000000001,74.77,4.3,41.95,64.811,62.7,166.78,669,245.7,501.54,10.65,296.47,2.4372,0.3308,299.32,296.47,2.85,343.86,298.83,45.03,,,771.0,,,,,,,,,,
670,2014-10-12,123.12,89.92200000000001,74.77,4.3,41.95,64.811,62.7,166.78,670,245.7,501.54,10.65,296.47,2.4372,0.3308,299.32,296.47,2.85,343.86,298.83,45.03,0.3736,39.0544,848.0,0.01,0.0078,19.2694,5.7762,12.6111,4.0945,7.483,3.3236,,7.9964
671,2014-11-12,121.84,86.18799999999999,74.76,4.3,36.43,62.43,60.35,167.61,671,244.14,496.57,10.97,295.81,2.654,0.3218,298.7,295.81,2.89,340.81,298.03,42.78,,,891.0,,,,,,,,,,
672,2014-12-12,24.87,42.753,12.43,2.148,10.62,11.014000000000001,0.76,104.71,672,200.51,94.46,4.12,76.92,0.6223,0.0972,187.34,76.92,110.42,170.69,181.06,10.37,,,,,,,,,,,,,
673,2014-12-15,3.13,39.576,3.29,0.586,7.65,10.495,0.0,55.33,673,199.38,12.52,0.0,7.0,0.4952,0.314,394.09,7.0,387.09,428.04,398.99,29.05,,,,,,,,,,,,,
674,2014-12-17,87.24,53.92,75.3,4.3,47.13,26.021,16.83,167.09,674,204.65,368.67,16.98,303.74,-0.0032,0.1057,311.22,303.74,7.48,314.4,310.83,3.57,0.0791,36.8434,158.0,0.0006,0.0099,20.9094,2.7731,13.7813,4.8148,8.3203,3.5795,,8.8886
675,2014-12-17,87.24,53.92,75.3,4.3,47.13,26.021,16.83,167.09,675,204.65,368.67,16.98,303.74,-0.0032,0.1057,311.22,303.74,7.48,314.4,310.83,3.57,0.1091,37.8984,158.0,0.0,0.0095,20.2457,5.492000000000001,11.7498,4.6116,7.9445,3.3925,,8.5469
676,2014-12-17,87.24,53.92,75.3,4.3,47.13,26.021,16.83,167.09,676,204.65,368.67,16.98,303.74,-0.0032,0.1057,311.22,303.74,7.48,314.4,310.83,3.57,0.0839,36.7679,155.0,0.0,0.0095,21.3985,5.547999999999999,11.4774,4.6182,7.9923,3.3913,,8.713
677,2014-12-18,77.25,69.99,74.62,4.3,42.29,65.98100000000001,59.82,166.09,677,230.17,456.56,13.17,275.12,0.0695,0.2059,299.49,275.12,24.37,312.6,298.49,14.11,,,160.0,,,,,,,,,,
678,2014-12-18,77.25,69.99,74.62,4.3,42.29,65.98100000000001,59.82,166.09,678,230.17,456.56,13.17,275.12,0.0695,0.2059,299.49,275.12,24.37,312.6,298.49,14.11,0.3157,37.4884,170.0,0.0,0.0091,20.0748,5.1114,12.9528,4.4332,7.7918,3.4324,,8.3904
679,2014-12-19,77.23,80.37899999999999,74.67,4.3,39.69,74.26899999999999,68.3,166.18,679,236.45,463.2,13.64,275.16,0.0884,0.2651,298.56,275.16,23.4,318.24,297.56,20.68,,,158.0,,,,,,,,,,
680,2014-12-19,77.23,80.37899999999999,74.67,4.3,39.69,74.26899999999999,68.3,166.18,680,236.45,463.2,13.64,275.16,0.0884,0.2651,298.56,275.16,23.4,318.24,297.56,20.68,0.4343,40.03,163.0,0.0,0.0042,20.3404,4.7827,13.0784,3.7596,6.8738,2.8123,,7.8843
681,2014-12-22,83.51,81.388,74.16,4.3,43.24,74.351,68.3,165.85,681,237.49,459.42,13.6,274.99,0.0898,0.2611,294.17,274.99,19.18,321.06,293.36,27.7,,,191.0,,,,,,,,,,
682,2014-12-22,83.51,81.388,74.16,4.3,43.24,74.351,68.3,165.85,682,237.49,459.42,13.6,274.99,0.0898,0.2611,294.17,274.99,19.18,321.06,293.36,27.7,0.4519,38.533,196.0,0.0006,0.0079,20.1509,4.9275,13.0483,4.369,7.4136,3.0346,,8.0627
683,2014-12-24,90.91,82.133,74.31,4.298,46.41,74.19800000000001,68.3,165.96,683,237.85,456.72,13.63,274.99,0.0906,0.2617,291.47,274.99,16.48,321.92,290.98,30.94,0.404,39.3171,286.0,0.0005,0.0082,19.8239,4.9589,12.6165,4.4959,7.3996,3.1457,,7.8297
684,2014-12-26,96.93,81.78399999999999,74.04,4.301,47.26,74.32600000000001,68.3,166.45,684,238.37,458.43,13.47,274.99,0.0937,0.2582,289.52,274.99,14.53,321.95,289.35,32.6,,,371.0,,,,,,,,,,
685,2014-12-26,96.93,81.78399999999999,74.04,4.301,47.26,74.32600000000001,68.3,166.45,685,238.37,458.43,13.47,274.99,0.0937,0.2582,289.52,274.99,14.53,321.95,289.35,32.6,0.4266,39.9282,411.0,0.0007,0.0082,19.6833,4.9266,13.1647,4.1866,7.0527,3.0394,,7.582999999999998
686,2014-12-27,98.45,82.455,74.29,4.3,47.81,74.333,68.3,166.38,686,238.46,458.24,13.45,274.98,0.0954,0.2597,288.89,274.98,13.91,322.28,289.01,33.27,,,485.0,,,,,,,,,,
687,2014-12-29,99.25,82.555,74.24,4.3,47.87,74.256,68.3,166.04,687,238.87,457.27,13.51,275.0,0.0994,0.2644,287.69,275.0,12.69,323.18,288.2,34.98,0.4061,39.4689,584.0,0.0006,0.0091,19.2282,5.2242,13.0115,4.3101,7.3566,3.3183,,7.6664
688,2014-12-30,100.96,82.73700000000001,74.62,4.3,49.17,74.2,68.3,165.85,688,238.52,457.76,13.46,274.98,0.1029,0.2618,286.97,274.98,11.99,322.8,287.5,35.3,,,602.0,,,,,,,,,,
689,2014-12-30,100.96,82.73700000000001,74.62,4.3,49.17,74.2,68.3,165.85,689,238.52,457.76,13.46,274.98,0.1029,0.2618,286.97,274.98,11.99,322.8,287.5,35.3,,,617.0,,,,,,,,,,
690,2014-12-31,102.96,82.805,76.22,4.3,50.38,74.245,68.3,165.75,690,238.16,457.95,13.43,274.98,0.1071,0.2612,286.33,274.98,11.35,322.52,287.06,35.46,,,635.0,,,,,,,,,,
691,2014-12-31,102.96,82.805,76.22,4.3,50.38,74.245,68.3,165.75,691,238.16,457.95,13.43,274.98,0.1071,0.2612,286.33,274.98,11.35,322.52,287.06,35.46,0.415,41.0308,401.0,0.0009,0.0099,18.1102,4.8199,13.0979,4.2533,7.2908,3.2448,,7.7265
692,2015-02-01,106.94,79.574,75.21,4.3,48.39,74.362,68.3,167.34,692,239.04,461.97,13.32,274.99,0.114,0.2593,285.4,274.99,10.41,321.01,286.34,34.67,,,413.0,,,,,,,,,,
693,2015-02-01,106.94,79.574,75.21,4.3,48.39,74.362,68.3,167.34,693,239.04,461.97,13.32,274.99,0.114,0.2593,285.4,274.99,10.41,321.01,286.34,34.67,0.4022,39.1409,433.0,0.001,0.0097,18.8393,5.5157,12.4328,4.1672,7.6537,3.9144,,7.9231
694,2015-04-01,110.03,82.536,75.78,4.303,50.56,74.208,68.3,166.83,694,239.02,459.45,13.35,274.99,0.1222,0.2679,284.98,274.99,9.99,322.56,286.38,36.18,,,438.0,,,,,,,,,,
695,2015-04-01,110.03,82.536,75.78,4.303,50.56,74.208,68.3,166.83,695,239.02,459.45,13.35,274.99,0.1222,0.2679,284.98,274.99,9.99,322.56,286.38,36.18,,,486.0,,,,,,,,,,
696,2015-05-01,109.83,82.52600000000001,76.26,4.302,49.62,74.173,68.3,166.81,696,239.26,459.19,13.33,275.0,0.1279,0.2678,284.79,275.0,9.79,322.64,286.26,36.38,0.5087,39.8219,483.0,0.0022,0.0093,18.6993,5.3811,12.82,4.1805,7.3574,3.5189,,7.7007
697,2015-07-01,110.4,81.99700000000001,74.84,4.3,46.96,74.304,68.3,167.11,697,238.28,462.8,13.44,274.93,0.1461,0.2636,283.82,274.93,8.89,320.69,285.26,35.43,,,532.0,,,,,,,,,,
698,2015-07-01,110.4,81.99700000000001,74.84,4.3,46.96,74.304,68.3,167.11,698,238.28,462.8,13.44,274.93,0.1461,0.2636,283.82,274.93,8.89,320.69,285.26,35.43,0.442,37.7711,556.0,0.0013,0.0095,18.9435,5.768,12.3018,4.6128,8.0101,3.9581,,8.1818
699,2015-07-01,110.4,81.99700000000001,74.84,4.3,46.96,74.304,68.3,167.11,699,238.28,462.8,13.44,274.93,0.1461,0.2636,283.82,274.93,8.89,320.69,285.26,35.43,,,532.0,,,,,,,,,,
700,2015-08-01,112.96,82.49600000000001,74.74,4.3,49.97,74.282,68.3,167.5,700,238.63,462.22,13.38,275.05,0.1524,0.2625,283.75,275.05,8.7,320.76,285.36,35.4,,,590.0,,,,,,,,,,
701,2015-09-01,114.25,82.656,74.5,4.3,53.31,74.211,68.3,167.33,701,239.04,462.4,13.34,275.05,0.1586,0.2624,283.48,275.05,8.43,321.37,285.33,36.04,0.4187,37.0698,605.0,0.0012,0.0091,18.9626,5.8503,12.0938,4.8657,8.2262,4.1327,,8.3699
702,2015-10-01,114.5,83.397,74.35,4.2989999999999995,51.37,74.21,68.3,167.24,702,239.32,461.58,13.31,275.05,0.1683,0.2628,283.21,275.05,8.16,322.2,285.32,36.88,,,605.0,,,,,,,,,,
703,2015-10-01,114.5,83.397,74.35,4.2989999999999995,51.37,74.21,68.3,167.24,703,239.32,461.58,13.31,275.05,0.1683,0.2628,283.21,275.05,8.16,322.2,285.32,36.88,,,637.0,,,,,,,,,,
704,2015-11-01,114.81,88.447,74.33,4.3,49.46,74.18,68.3,166.96,704,239.52,460.88,13.26,275.05,0.1804,0.2604,283.15,275.05,8.1,322.98,285.39,37.59,,,635.0,,,,,,,,,,
705,2015-12-01,114.51,87.647,74.6,4.3,49.29,74.24600000000001,68.3,166.99,705,239.88,460.47,13.21,275.05,0.1946,0.2604,282.98,275.05,7.93,323.64,285.47,38.17,0.4673,38.8768,659.0,0.0016,0.0082,19.1806,5.4063,12.9223,4.3162,7.3141,3.5311,,7.9755
706,2015-01-14,116.55,92.227,74.35,4.2989999999999995,49.84,74.185,68.3,167.27,706,240.47,463.25,13.02,275.05,0.2253,0.2551,282.49,275.05,7.44,324.05,285.2,38.85,0.4955,38.6892,693.0,0.0033,0.0078,19.4052,5.4573,12.9615,4.2683,7.2433,3.5015,,7.9671
707,2015-01-14,116.55,92.227,74.35,4.2989999999999995,49.84,74.185,68.3,167.27,707,240.47,463.25,13.02,275.05,0.2253,0.2551,282.49,275.05,7.44,324.05,285.2,38.85,,,670.0,,,,,,,,,,
708,2015-01-15,117.14,91.95700000000001,74.26,4.3,50.08,74.18,68.3,167.23,708,240.81,465.38,12.9,275.04,0.2433,0.2517,282.46,275.04,7.42,324.08,285.17,38.91,,,617.0,,,,,,,,,,
709,2015-01-16,116.65,91.34299999999999,74.27,4.2989999999999995,49.54,74.225,68.3,167.28,709,240.8,467.66,12.83,275.04,0.2683,0.2503,282.25,275.04,7.21,323.78,285.07,38.71,0.4798,38.3766,701.0,0.0025,0.0075,19.8794,5.6160000000000005,12.6419,4.1541,7.2726,3.5199,,8.0497
710,2015-01-16,116.65,91.34299999999999,74.27,4.2989999999999995,49.54,74.225,68.3,167.28,710,240.8,467.66,12.83,275.04,0.2683,0.2503,282.25,275.04,7.21,323.78,285.07,38.71,,,700.0,,,,,,,,,,
711,2015-01-18,115.79,90.86,74.22,4.3,49.5,74.279,68.3,166.97,711,241.0,469.27,12.75,275.37,0.3323,0.2522,282.39,275.37,7.02,324.6,285.54,39.06,,,731.0,,,,,,,,,,
712,2015-01-18,115.79,90.86,74.22,4.3,49.5,74.279,68.3,166.97,712,241.0,469.27,12.75,275.37,0.3323,0.2522,282.39,275.37,7.02,324.6,285.54,39.06,,,703.0,,,,,,,,,,
713,2015-01-19,116.16,91.03299999999999,73.94,4.2989999999999995,50.29,74.212,68.3,166.99,713,241.34,469.58,12.73,276.0,0.3761,0.248,283.21,276.0,7.21,325.55,286.32,39.23,0.4962,40.3106,687.0,0.0025,0.0075,19.4913,5.2929,12.7741,3.945,6.8603,3.1225,,7.6971
714,2015-01-19,116.16,91.03299999999999,73.94,4.2989999999999995,50.29,74.212,68.3,166.99,714,241.34,469.58,12.73,276.0,0.3761,0.248,283.21,276.0,7.21,325.55,286.32,39.23,,,692.0,,,,,,,,,,
715,2015-01-21,117.05,91.404,74.09,4.3,51.6,74.19800000000001,68.3,167.17,715,242.16,470.4,12.56,276.0,0.4866,0.2492,283.14,276.0,7.14,326.2,286.67,39.53,0.5273,40.6285,692.0,0.0027,0.0078,19.5074,5.4333,12.8403,3.6003,6.8721,2.9422,,7.6381
716,2015-01-21,117.05,91.404,74.09,4.3,51.6,74.19800000000001,68.3,167.17,716,242.16,470.4,12.56,276.0,0.4866,0.2492,283.14,276.0,7.14,326.2,286.67,39.53,,,692.0,,,,,,,,,,
717,2015-01-22,117.3,91.523,74.12,4.3,51.52,74.169,68.3,167.48,717,242.62,471.49,12.48,276.0,0.5562,0.2449,283.33,276.0,7.33,326.33,286.66,39.67,,,698.0,,,,,,,,,,
718,2015-01-23,117.68,91.52,73.99,4.301,51.75,74.22800000000001,68.3,167.62,718,243.25,472.53,12.35,276.0,0.637,0.2464,283.3,276.0,7.3,326.77,286.73,40.04,0.5592,38.2221,724.0,0.0048,0.0086,18.9376,5.8166,12.2755,4.4508,8.0499,3.7226,,7.9523
719,2015-01-24,118.03,91.475,73.87,4.2989999999999995,52.07,74.195,68.3,167.37,719,243.7,472.15,12.29,276.0,0.7293,0.2479,283.47,276.0,7.47,327.43,286.83,40.6,,,714.0,,,,,,,,,,
720,2015-01-25,117.66,91.177,74.22,4.301,52.77,74.22,68.3,167.18,720,244.02,472.04,12.21,276.01,0.8367,0.2413,283.71,276.01,7.7,327.83,286.93,40.9,,,764.0,,,,,,,,,,
721,2015-01-26,117.87,91.045,74.09,4.301,53.35,74.14699999999999,68.3,167.08,721,244.78,473.49,12.09,276.55,0.9541,0.238,284.73,276.55,8.18,329.12,287.67,41.45,0.5870000000000001,38.6968,701.0,0.0066,0.0094,18.3819,5.5211,12.8954,4.4845,7.9153,3.6243,,7.8777
722,2015-01-26,117.87,91.045,74.09,4.301,53.35,74.14699999999999,68.3,167.08,722,244.78,473.49,12.09,276.55,0.9541,0.238,284.73,276.55,8.18,329.12,287.67,41.45,,,700.0,,,,,,,,,,
723,2015-01-27,117.0,91.1,74.62,4.3,52.1,74.232,67.59,167.03,723,244.97,474.29,12.13,278.86,0.9857,0.2358,286.01,278.86,7.15,329.96,288.2,41.76,,,780.0,,,,,,,,,,
724,2015-01-28,116.59,91.48700000000001,74.72,4.2989999999999995,51.4,74.243,66.3,167.06,724,243.13,471.86,12.69,282.22,0.4261,0.2519,286.71,282.22,4.49,329.1,286.64,42.46,0.6645,39.728,855.0,0.0071,0.0091,18.2139,5.4287,13.2416,4.1384,7.5928,3.3323,,7.6436
725,2015-01-28,116.59,91.48700000000001,74.72,4.2989999999999995,51.4,74.243,66.3,167.06,725,243.13,471.86,12.69,282.22,0.4261,0.2519,286.71,282.22,4.49,329.1,286.64,42.46,,,850.0,,,,,,,,,,
726,2015-01-29,116.63,92.03,74.65,4.301,51.51,74.227,66.3,167.01,726,243.54,470.61,12.81,283.84,0.2706,0.257,287.9,283.84,4.06,330.53,287.69,42.84,,,830.0,,,,,,,,,,
727,2015-01-30,116.87,92.40799999999999,74.64,4.298,51.87,74.249,66.3,166.93,727,243.54,471.41,12.81,283.99,0.2338,0.2557,287.68,283.99,3.69,330.58,287.44,43.14,0.703,40.0445,835.0,0.0082,0.009000000000000001,18.4306,5.3967,13.1063,4.0208,7.5782,3.2142,,7.4885
728,2015-01-30,116.87,92.40799999999999,74.64,4.298,51.87,74.249,66.3,166.93,728,243.54,471.41,12.81,283.99,0.2338,0.2557,287.68,283.99,3.69,330.58,287.44,43.14,,,850.0,,,,,,,,,,
729,2015-01-02,116.31,91.941,74.38,4.3,51.76,74.348,66.3,167.25,729,242.96,473.4,12.83,283.99,0.2261,0.2609,287.43,283.99,3.44,329.36,287.26,42.1,,,844.0,,,,,,,,,,
730,2015-02-02,116.75,91.67399999999999,74.17,4.3,51.1,74.329,66.3,167.64,730,242.88,475.35,12.82,284.45,0.2256,0.2641,287.75,284.45,3.3,329.12,287.63,41.49,0.6578,38.257,815.0,0.0094,0.0083,20.8931,5.1028,12.3323,4.1397,7.4852,3.3281,,7.7863
731,2015-02-02,116.75,91.67399999999999,74.17,4.3,51.1,74.329,66.3,167.64,731,242.88,475.35,12.82,284.45,0.2256,0.2641,287.75,284.45,3.3,329.12,287.63,41.49,,,788.0,,,,,,,,,,
732,2015-03-02,116.83,91.22,74.13,4.3,50.61,74.391,66.61,167.77,732,242.65,477.58,12.79,284.29,0.2254,0.2652,287.98,284.29,3.69,328.55,287.97,40.58,,,835.0,,,,,,,,,,
733,2015-03-02,116.83,91.22,74.13,4.3,50.61,74.391,66.61,167.77,733,242.65,477.58,12.79,284.29,0.2254,0.2652,287.98,284.29,3.69,328.55,287.97,40.58,,,780.0,,,,,,,,,,
734,2015-04-02,117.55,89.634,74.0,4.3,48.87,74.49,67.09,167.5,734,241.36,477.96,12.6,285.01,0.2221,0.2581,289.51,285.01,4.5,329.04,289.52,39.52,0.6339,37.7808,705.0,0.0098,0.0045,22.9829,4.8375,11.6972,3.8163,7.0707,3.2564,,7.91
735,2015-04-02,117.55,89.634,74.0,4.3,48.87,74.49,67.09,167.5,735,241.36,477.96,12.6,285.01,0.2221,0.2581,289.51,285.01,4.5,329.04,289.52,39.52,,,715.0,,,,,,,,,,
736,2015-05-02,117.18,89.292,74.17,4.301,48.31,74.484,67.3,167.98,736,241.56,478.41,12.59,285.01,0.223,0.2568,290.06,285.01,5.05,329.27,290.08,39.19,,,691.0,,,,,,,,,,
737,2015-06-02,117.07,89.09100000000001,74.09,4.2989999999999995,47.71,74.487,67.3,168.14,737,241.57,478.24,12.61,284.99,0.225,0.2597,289.96,284.99,4.97,329.39,290.06,39.33,0.6507,37.6588,720.0,0.0114,0.006999999999999999,23.1725,4.7725,11.8955,3.7889,6.9319,3.2009,,7.9099
738,2015-09-02,115.68,82.79899999999999,74.19,4.3,49.6,74.547,67.3,167.22,738,241.61,475.98,12.61,285.02,0.219,0.2555,290.02,285.02,5.0,330.81,290.08,40.73,0.5993,37.4949,732.0,0.0088,0.0081,21.9679,4.8144,12.115,4.1912,7.3005,3.3955,,8.1044
739,2015-11-02,117.07,86.259,73.65,4.2989999999999995,52.44,74.36399999999999,67.3,166.63,739,242.13,473.81,12.6,285.0,0.2139,0.2592,290.09,285.0,5.09,332.29,290.27,42.02,0.652,39.0284,759.0,0.0138,0.0085,21.2244,4.5765,12.7049,3.9805,6.8389,3.1927,,7.7794
740,2015-02-13,116.1,88.302,74.01,4.2989999999999995,54.61,74.307,67.3,166.69,740,242.17,474.49,12.51,285.0,0.2209,0.2528,290.34,285.0,5.34,333.13,290.41,42.72,0.6032,38.2313,769.0,0.0123,0.0089,20.7807,4.6119,12.6569,4.4888,7.2337,3.419,,7.9533
741,2015-02-15,116.61,89.348,73.8,4.3,55.49,74.208,67.3,166.4,741,242.23,473.61,12.5,285.01,0.2281,0.2574,289.97,285.01,4.96,333.56,290.2,43.36,,,784.0,,,,,,,,,,
742,2015-02-16,116.54,89.7,73.86,4.3,55.88,74.283,67.3,166.26,742,242.1,475.01,12.49,284.99,0.2307,0.2536,289.9,284.99,4.91,333.05,290.04,43.01,0.6435,40.0249,819.0,0.0143,0.0085,20.2678,4.4501,12.8596,4.1331,6.7928,3.157,,7.6484
743,2015-02-17,116.46,89.419,73.9,4.3,56.33,74.30199999999999,67.3,166.21,743,242.19,475.63,12.47,285.01,0.2367,0.2533,290.19,285.01,5.18,333.24,290.17,43.07,,,810.0,,,,,,,,,,
744,2015-02-18,116.57,88.848,73.98,4.3,56.66,74.308,67.3,166.16,744,242.33,475.96,12.43,285.01,0.2364,0.2524,290.23,285.01,5.22,333.34,290.22,43.12,0.626,40.7796,793.0,0.0152,0.0082,20.2491,4.4112,12.7491,3.9506,6.5894,3.0828,,7.5388
745,2015-02-20,117.43,88.65,73.71,4.2989999999999995,57.18,74.268,67.3,166.05,745,242.24,479.01,12.34,285.01,0.2421,0.256,289.94,285.01,4.93,332.75,290.17,42.58,0.6612,41.6861,831.0,0.0237,0.0082,19.7673,4.418,12.8711,3.7935,6.4110000000000005,3.0152,,7.3447
746,2015-02-22,116.93,88.37899999999999,73.57,4.3,56.74,74.294,67.3,165.88,746,242.14,481.53,12.28,285.12,0.2506,0.2481,290.05,285.12,4.93,332.49,290.07,42.42,,,837.0,,,,,,,,,,
747,2015-02-23,116.94,87.88799999999999,73.58,4.3,56.65,74.305,67.3,165.99,747,242.89,480.42,12.25,285.48,0.2551,0.247,290.59,285.48,5.11,333.68,290.64,43.04,0.5836,39.621,860.0,0.0179,0.0088,19.7451,4.8436,12.4006,4.3914,7.0921,3.5561,,7.7398
748,2015-02-25,117.38,88.352,73.72,4.3,56.99,74.267,67.3,165.93,748,243.7,480.69,12.2,286.01,0.2723,0.2505,290.75,286.01,4.74,335.04,291.03,44.01,0.5823,38.87300000000001,830.0,0.0194,0.009000000000000001,19.7434,5.0028,12.4882,4.6046,7.2006,3.6079,,7.8688
749,2015-02-25,117.38,88.352,73.72,4.3,56.99,74.267,67.3,165.93,749,243.7,480.69,12.2,286.01,0.2723,0.2505,290.75,286.01,4.74,335.04,291.03,44.01,,,829.0,,,,,,,,,,
750,2015-02-27,116.13,87.82600000000001,74.26,4.3,57.62,74.352,67.3,166.02,750,243.94,479.29,12.19,286.01,0.2984,0.2434,290.51,286.01,4.5,335.63,290.76,44.87,0.6644,41.1921,861.0,0.0222,0.0082,19.5104,4.6673,13.3379,3.8984,6.3015,2.9171,,7.4805
751,2015-02-27,116.13,87.82600000000001,74.26,4.3,57.62,74.352,67.3,166.02,751,243.94,479.29,12.19,286.01,0.2984,0.2434,290.51,286.01,4.5,335.63,290.76,44.87,,,815.0,,,,,,,,,,
