,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,RPG,H2_Nm3,Recycle,RPGtoRecycle%,I/LFlow_Rx1,I/LTemp_Rx1,H2toRPG,H2toRecycle,H2toHC,DeC5BTM_Flow,1st bed △P_Rx2,Duty,LMTD,UA,I/LTemp_Rx2,C5 wt%_x,Benzene wt%_x,Bromine Number g/100g_x,C4 wt%_x,Styrene wt%_x,Toluene wt%_x,Xylenes wt%_x,"Indene
wt%",C6~C9 NA wt%_x,C10+ NA wt%_x,C9 Aro wt%_x,C10 Aro wt%_x,DV g/100g_y,EB wt%_x,2-Methylindene wt%,Unnamed: 0.1.1.1.1,DeC5_I/L_Temp,DeC5_l/L_Flow,DeC5_O/H_Temp.,DeC5_O/H_Press,DeC5_O/H_Flow,C5_BTM_Flow,DeC5_BTM_Flow,DeC5_BTM_Temp,Unnamed: 0.1.1.1.1.1,Rx2_RPG_temp,Rx2_H2_temp,Rx2_H2_Flow,Rx2_Feed_Temp,Rx2_1st_bed_△P,Rx2_2_3_bed_△P,RX2_1st_bed_O/L_T,RX2_1st_bed_I/L_T,Rx2_1st_bed_△T,Rx2_2nd_O/L_T,Rx2_2nd_I/L_T,Rx2_2nd_bed_△T,C5 wt%_y,Benzene wt%_y,Bromine Number g/100g_y,C4 wt%_y,Styrene wt%_y,Toluene wt%_y,Xylenes wt%_y,C6~C9 NA wt%_y,C10+ NA wt%_y,C9 Aro wt%_y,C10 Aro wt%_y,DV g/100g,EB wt%_y,G_B
44,44,44,44,44,2013-06-03,91.103,2458.006,74.465,55.025,168.025,50.007,26.980999999999998,33.009,4.718,68.673,0.348,201667.055,11.65616492,17301.32133,284.953,17.7583,31.3565,36.0,1.6322,0.1748,16.2259,4.3791,,10.5398,3.0463,6.0662,2.4417,0.65,6.3792,,38,108.191,88.188,70.376,4.15,63.994,85.125,68.673,166.236,38,242.773,476.042,14.034,284.953,0.348,0.46,293.645,284.953,8.692,330.707,293.999,36.708,0.7147,39.2162,402.0,0.0021,0.0063,20.4112,5.3827,12.1581,3.5439,7.4528,3.0248,,8.0872,F
45,45,45,45,45,2013-08-03,91.1,2399.973,74.461,55.025,167.96,50.053000000000004,26.344,32.231,3.303,69.045,0.391,208516.456,11.74216917,17757.91622,285.018,16.7306,32.3141,,1.4891,0.1568,16.6237,4.1322,,10.3065,3.3443,5.9532,2.3923,0.56,6.5572,,39,109.195,88.487,69.541,4.149,66.155,85.424,69.045,166.105,39,242.644,481.074,13.865,285.018,0.391,0.457,293.534,285.018,8.516,329.901,293.917,35.984,0.6029,37.6001,409.0,0.001,0.0057,20.0379,5.3593,10.4614,4.6414,9.0037,3.5047,,8.7819,D
46,46,46,46,46,2013-10-03,90.839,2377.055,72.745,55.53,165.961,50.08,26.168,32.677,0.754,69.779,0.442,218523.111,11.75726035,18586.2271,284.288,,,,,,,,,,,,,0.47,,,40,105.583,87.971,67.962,4.197,65.163,86.278,69.779,165.899,40,243.079,485.395,13.342,284.288,0.442,0.444,292.979,284.288,8.691,329.91,293.265,36.646,,,400.0,,,,,,,,,,,
47,47,47,47,47,2013-11-03,90.304,2352.6479999999997,69.952,56.35,162.609,50.078,26.053,33.632,1.256,69.397,0.47600000000000003,222128.681,11.88184085,18694.80361,284.217,16.4725,32.4226,34.0,1.2921,0.1565,16.7276,3.7318,,12.4127,2.9067,4.7699,2.2386,0.52,6.869,,41,104.944,87.431,68.856,4.151,67.183,85.857,69.397,165.489,41,242.662,484.416,13.312000000000001,284.217,0.47600000000000003,0.441,292.83,284.217,8.613,329.996,293.154,36.842,0.5719,40.8231,387.0,0.0008,0.0,20.9493,4.4472,11.4595,3.3213,7.3953,2.6319999999999997,,8.3996,C
48,48,48,48,48,2013-03-13,89.893,2380.018,59.305,60.251,151.577,50.043,26.476,40.132,1.374,68.89,0.559,213773.135,11.75119547,18191.60742,285.049,17.345,32.389,30.0,1.2391,0.1525,17.0517,3.6045,,10.6841,3.0546,5.5889999999999995,2.3522,0.49,6.5383,,42,105.338,87.125,71.817,4.15,69.262,85.376,68.89,165.512,42,244.63299999999998,479.904,13.267000000000001,285.049,0.559,0.436,295.005,285.049,9.956,334.156,295.269,38.888,0.526,36.5654,349.0,0.0011,0.0056,20.5914,4.8619,10.7521,4.4117,9.253,3.8085,,9.2233,C
49,49,49,49,49,2013-03-15,90.277,2394.3089999999997,52.574,63.196999999999996,145.245,50.63,26.522,45.542,1.482,68.545,0.653,213074.02899999998,11.80846437,18044.177630000002,285.029,17.0229,32.0776,,1.2716,0.255,16.2028,3.6067,,10.7423,3.2151,6.1888,2.7098,0.8,6.7074,,43,108.345,87.803,71.18,4.149,73.035,85.023,68.545,165.548,43,244.946,476.20300000000003,13.245,285.029,0.653,0.436,295.401,285.029,10.372,335.985,295.787,40.198,,,315.0,,,,,,,,,,,
50,50,50,50,50,2013-03-18,90.65100000000001,2399.889,50.549,64.2,143.6,52.143,26.474,47.476,17.696,68.529,0.802,218163.25100000002,11.97028982,18225.39419,285.038,17.476,33.0946,31.0,1.1645,0.2035,15.4577,3.4108,,11.5975,3.3039,5.4846,2.3502,0.66,6.4567,,44,111.627,88.447,70.981,4.151,76.672,84.801,68.529,164.906,44,245.361,479.031,13.032,285.038,0.802,0.428,295.132,285.038,10.094,336.073,295.455,40.618,0.3092,39.5619,326.0,0.2854,0.0063,19.4704,4.3948,11.854000000000001,4.4588,4.7516,6.4221,,8.4855,A
51,51,51,51,51,2013-03-20,88.655,2310.101,50.906,63.523999999999994,141.872,55.567,26.057,45.38,11.767000000000001,66.797,0.875,225064.872,12.28019895,18327.46142,285.257,17.1685,33.8709,36.0,1.448,0.2455,15.3965,3.3849,,11.2351,3.1787,5.4501,2.3723,0.78,6.2495,,45,112.855,86.51,69.022,4.15,78.642,84.642,66.797,165.304,45,245.06599999999997,478.63,12.935,285.257,0.875,0.42100000000000004,290.565,285.257,5.308,332.111,290.177,41.934,0.64,42.0227,359.0,0.002,0.0,19.2355,4.1613,12.3903,3.8087,6.6877,2.9972,,8.0546,D
52,52,52,52,52,2013-03-22,87.454,2250.218,68.052,56.238,157.756,58.146,25.73,33.066,15.39,69.0,0.9179999999999999,210605.31600000002,11.95977897,17609.46556,284.135,15.4051,31.7722,,1.3672,0.1868,16.2661,4.2837,,10.5725,3.1594,6.6776,3.2251,0.6,7.0843,,46,113.188,85.6,68.052,4.15,78.937,85.165,69.0,165.645,46,245.66,486.402,12.763,284.135,0.9179999999999999,0.42200000000000004,292.807,284.135,8.671,332.272,293.134,39.139,0.5832,36.7925,354.0,0.0013,0.0062,19.7163,4.9997,12.0126,4.4208,8.6559,4.2563,,8.5552,C
53,53,53,53,53,2013-03-25,89.706,2399.969,59.733999999999995,60.028,151.839,57.991,26.754,40.178000000000004,1.187,68.062,1.0190000000000001,190882.375,11.51732546,16573.49836,285.051,18.4147,33.2049,38.0,1.48,0.1978,15.5561,3.4555,,10.5522,3.2362,5.2431,2.3909,0.64,6.2686,,47,116.288,87.9,67.42,4.15,70.64,84.336,68.062,166.195,47,246.449,477.613,12.933,285.051,1.0190000000000001,0.41700000000000004,295.415,285.051,10.364,336.864,295.481,41.383,0.3097,38.4662,314.0,0.2708,0.0,19.2096,4.5847,12.0833,4.9152,7.6958,3.8413,,8.6234,A
54,54,54,54,54,2013-03-27,89.318,2381.5860000000002,53.556000000000004,62.515,145.255,58.814,26.664,44.468999999999994,1.13,68.213,1.201,171464.861,11.14609429,15383.40307,285.046,18.9252,32.205,38.0,1.5327,0.2426,14.703,3.6165,,10.8219,3.2635,5.8946,2.7149,0.8,6.0801,,48,116.934,87.45,68.514,4.15,71.218,84.423,68.213,167.152,48,249.584,477.096,12.460999999999999,285.046,1.201,0.41,296.022,285.046,10.976,339.716,296.3,43.416,0.729,38.9814,300.0,0.0017,0.0053,18.2932,4.736,12.7391,4.1247,8.2402,3.7433,,8.4061,F
55,55,55,55,55,2013-03-29,87.362,2339.951,59.766,59.378,149.468,64.541,26.785,39.152,1.192,65.001,1.38,180120.334,11.41118429,15784.5434,287.05,18.6132,31.3203,,1.4323,0.1879,14.423,3.9619,,10.9944,3.3258,6.336,2.9672,0.63,6.438,,49,118.482,85.832,68.936,4.15,74.916,83.354,65.001,166.609,49,247.09599999999998,476.144,12.515,287.05,1.38,0.39799999999999996,290.562,287.05,3.512,334.41,290.118,44.292,0.7506,38.3843,350.0,0.0018,0.0,17.9354,4.9376,13.5807,4.1679,4.9809,6.979,,8.2818,G
56,56,56,56,56,2013-03-30,87.427,2321.672,66.0,56.983000000000004,155.749,65.989,26.555999999999997,35.177,1.234,65.0,1.393,178327.081,11.18732306,15940.1029,287.006,,,,,,,,,,,,,0.57,,,50,120.574,85.884,69.045,4.15,76.46,83.355,65.0,166.935,50,246.976,472.59,12.677,287.006,1.393,0.402,290.887,287.006,3.881,334.92699999999996,290.418,44.509,,,358.0,,,,,,,,,,,
57,57,57,57,57,2013-01-04,87.0,2292.355,59.016,59.583,148.309,66.212,26.349,38.843,1.181,64.998,1.5130000000000001,175453.594,11.29163346,15538.371369999999,286.996,17.7037,31.6555,40.0,1.4214,0.2608,14.6059,3.1186,,11.285,3.4908,6.3747,3.7925,0.79,6.2911,,51,123.192,85.65,68.988,4.15,78.207,83.464,64.998,166.869,51,248.49,474.401,12.495999999999999,286.996,1.5130000000000001,0.401,291.158,286.996,4.162,336.11699999999996,290.731,45.386,0.8341,39.912,344.0,0.0023,0.005,18.1631,4.7213,13.3989,3.9544,7.6296,3.4684,,7.9109,H
58,58,58,58,58,2013-03-04,88.378,2296.492,67.629,56.65,158.304,70.009,25.985,33.957,1.075,65.001,1.732,189357.549,11.42423958,16575.06813,287.002,18.1739,32.2103,39.0,1.7278,0.1897,14.6688,2.1277,,12.7556,3.2181,5.8754,2.7559,0.61,6.2968,,52,123.724,87.294,66.36,4.15,73.458,83.402,65.001,166.279,52,248.26,479.755,12.439,287.002,1.732,0.397,290.255,287.002,3.253,334.586,289.929,44.658,0.3504,38.3615,374.0,0.0043,0.0047,18.0877,5.1616,12.4589,4.3939,5.1245,7.3664,,8.6861,A
59,59,59,59,59,2013-05-04,87.093,2257.284,63.062,58.001999999999995,152.412,70.046,25.918,35.795,1.36,64.998,1.911,187501.397,11.53647544,16252.91868,287.009,16.6276,30.5307,,1.5896,0.1971,15.3981,4.4693,,12.5399,3.291,5.1363,3.4414,0.62,6.779,,53,124.795,85.694,67.83,4.15,70.396,83.361,64.998,166.448,53,250.153,487.046,11.99,287.009,1.911,0.38799999999999996,290.665,287.009,3.656,335.421,290.334,45.087,0.7041,36.5018,360.0,0.0062,0.0,18.5234,2.784,15.3216,3.9326,8.8846,4.5035,,8.8382,F
60,60,60,60,60,2013-06-04,85.054,2185.024,59.106,59.0,146.346,70.02,25.69,36.968,1.341,64.889,1.994,181366.94199999998,11.19714318,16197.60851,286.97,15.6268,29.4921,,1.3436,0.3039,15.8264,4.9836,,10.3137,3.2414,7.4836,4.2485,0.83,7.1364,,54,124.5,83.683,67.731,4.151,67.613,83.274,64.889,166.917,54,251.494,491.039,11.727,286.97,1.994,0.375,291.077,286.97,4.106,334.85,290.568,44.282,,,350.0,,,,,,,,,,,
61,61,61,61,61,2013-07-04,81.952,2037.1589999999999,55.129,59.784,139.118,71.7,24.858,36.953,1.31,64.141,2.098,180190.772,11.35768615,15865.09523,287.01599999999996,14.7736,29.4205,,1.3913,0.2526,16.3716,5.2201,,10.5327,3.1256,7.5317,4.1277,0.75,7.2526,,55,124.537,80.907,66.861,4.15,68.752,82.476,64.141,166.777,55,250.25,494.43199999999996,11.655999999999999,287.01599999999996,2.098,0.367,290.548,287.01599999999996,3.532,332.836,290.014,42.822,,,340.0,,,,,,,,,,,
62,62,62,62,62,2013-08-04,82.145,1984.05,55.351,59.744,139.481,72.359,24.153000000000002,35.845,1.033,64.434,2.231,184642.604,11.41253106,16178.93553,286.298,14.8316,29.7721,44.0,1.3535,0.2574,15.8915,5.1514,,10.47,3.2263,7.5768,4.1967,0.79,7.2727,,56,124.943,81.1,68.0,4.15,70.891,81.922,64.434,166.367,56,250.207,493.22900000000004,11.7,286.298,2.231,0.37,291.929,286.298,5.631,334.82,291.862,42.959,1.0886,34.8657,340.0,0.0072,0.0056,18.6316,6.0485,12.2531,3.8977,9.4554,4.9337,,8.8129,I
63,63,63,63,63,2013-04-17,75.623,1899.914,112.256,40.251,189.77900000000002,50.42,25.123,16.925,3.861,58.631,0.106,190972.43,11.88296648,16071.10732,282.969,14.4936,32.4514,26.0,1.236,0.0,16.7152,4.2954,,9.7892,3.2171,6.876,3.6251,0.06,7.301,,63,115.16,73.569,69.027,4.148,58.391,74.627,58.631,165.053,63,231.487,433.348,18.769000000000002,282.969,0.106,0.5,306.301,282.969,23.332,315.487,306.975,8.511,0.3172,35.7096,162.0,0.0383,0.0072,18.7274,5.2776,11.5936,4.461,9.2984,5.4812,,9.0885,A
64,64,64,64,64,2013-04-19,91.103,2181.919,76.668,54.302,169.952,49.981,23.95,28.459,5.472,70.582,0.163,207371.37699999998,10.17814948,20374.17284,280.97,16.218,32.1727,,1.7224,0.0006,16.2709,4.3384,,9.5972,2.8251,6.3982,3.3537,0.08,7.1028,,64,111.569,89.302,68.218,4.153,50.959,86.774,70.582,166.424,64,237.687,446.05,17.391,280.97,0.163,0.546,306.195,280.97,25.225,323.329,307.95,15.379,0.3083,34.8409,160.0,0.0342,0.0055,19.3807,5.8,9.9516,0.9632,9.7197,9.493,,9.5029,A
65,65,65,65,65,2013-04-22,80.452,2196.952,70.806,53.189,153.455,50.004,27.308,31.028000000000002,6.302,61.653999999999996,1.175,183777.88100000002,9.739222787000001,18869.87135,298.294,15.2914,31.364,35.0,1.7273,0.0101,16.7904,4.8124,,9.3742,2.7303,7.0472,3.0141,0.28,7.8386,,65,103.262,77.745,67.839,4.15,47.625,78.821,61.654,166.975,65,251.755,463.334,12.671,298.294,1.175,0.381,321.817,298.294,23.523,343.48199999999997,328.405,15.077,0.3195,37.2953,156.0,0.0298,0.0064,20.0781,5.6894,11.1001,3.4091,8.7891,3.9473,,9.3359,A
66,66,66,66,66,2013-04-22,80.452,2196.952,70.806,53.189,153.455,50.004,27.308,31.028000000000002,6.302,61.653999999999996,1.175,183777.88100000002,9.739222787000001,18869.87135,298.294,10.3585,32.1187,36.0,1.7257,0.0097,17.1083,4.4538,,14.7585,2.7488,6.4009,3.0764,0.15,7.2407,,65,103.262,77.745,67.839,4.15,47.625,78.821,61.654,166.975,65,251.755,463.334,12.671,298.294,1.175,0.381,321.817,298.294,23.523,343.48199999999997,328.405,15.077,0.3195,37.2953,156.0,0.0298,0.0064,20.0781,5.6894,11.1001,3.4091,8.7891,3.9473,,9.3359,A
67,67,67,67,67,2013-04-24,81.539,2292.091,89.155,47.769,172.987,49.994,28.11,25.709,6.675,60.045,0.47600000000000003,204629.981,10.36944919,19733.929640000002,296.122,15.7029,32.1119,36.0,1.5903,0.011000000000000001,17.2952,3.5061,,9.9203,2.8861,6.4671,3.3421,0.2,7.167,,66,99.32,78.2,68.269,4.15,49.868,79.11,60.045,165.898,66,248.733,455.965,12.933,296.122,0.47600000000000003,0.38299999999999995,316.472,296.122,20.351,336.424,317.901,18.523,0.2984,37.9474,172.0,0.0244,0.005,21.3993,4.3619,10.8978,3.7571,8.2047,4.2829,,8.8211,A
68,68,68,68,68,2013-04-26,82.501,2326.4179999999997,84.141,49.508,168.969,50.016,28.199,27.649,6.883,60.885,0.36,213170.954,10.34786699,20600.47296,281.5,15.9619,32.0058,,1.7326,0.0181,16.22,3.5463,,9.7543,3.378,6.5907,3.5123,0.2,7.28,,67,98.578,78.923,67.81,4.15,47.849,79.455,60.885,165.22,67,236.60299999999998,436.015,12.963,281.5,0.36,0.376,298.83,281.5,17.33,325.172,298.97,26.202,0.2711,35.2081,175.0,0.0218,0.0083,19.8431,4.5919,9.9678,5.9146,9.5711,5.2998,,9.3024,A
69,69,69,69,69,2013-04-26,82.501,2326.4179999999997,84.141,49.508,168.969,50.016,28.199,27.649,6.883,60.885,0.36,213170.954,10.34786699,20600.47296,281.5,15.9619,32.0058,,1.7326,0.0181,16.22,3.5463,,9.7543,3.378,6.5907,3.5123,0.2,7.28,,68,98.578,78.923,67.81,4.15,47.849,79.455,60.885,165.22,68,236.60299999999998,436.015,12.963,281.5,0.36,0.376,298.83,281.5,17.33,325.172,298.97,26.202,,,188.0,,,,,,,,,,,
70,70,70,70,70,2013-04-29,83.172,2360.806,93.552,47.063,179.085,49.983000000000004,28.385,25.235,6.797,60.424,0.271,209578.593,10.40056484,20150.69339,283.998,16.7732,32.6698,34.0,1.5829,0.0207,16.4884,3.5753,,9.3907,3.2567,6.1841,3.1339,0.22,6.9243,,69,98.854,79.58,68.822,4.151,47.197,79.111,60.424,165.38,69,236.90200000000002,443.041,12.86,283.998,0.271,0.38,300.861,283.998,16.863,326.599,299.817,26.782,0.3985,40.393,168.0,0.0604,0.007,20.0745,4.1922,12.0587,4.2601,6.4314,3.932,,8.1922,B
71,71,71,71,71,2013-01-05,90.4,2303.299,89.764,50.177,182.468,50.034,25.479,25.659000000000002,6.359,66.617,0.289,193224.53699999998,10.35387069,18662.058119999998,282.997,13.2385,33.4682,,0.6443,0.0206,17.0796,4.4343,,9.5215,3.8648,7.1692,3.0879,0.24,7.4711,,70,103.68,86.989,69.156,4.151,58.499,84.798,66.617,166.518,70,238.43200000000002,449.57300000000004,12.835999999999999,282.997,0.289,0.40700000000000003,298.575,282.997,15.578,328.669,297.311,31.358,,,186.0,,,,,,,,,,,
72,72,72,72,72,2013-03-05,91.103,2357.4429999999998,78.163,53.821999999999996,171.623,50.011,25.877,30.160999999999998,6.604,67.168,0.293,185459.30399999997,10.11605121,18333.17172,282.845,12.3172,32.1246,,0.6263,0.03,16.6732,4.8357,,9.1453,4.5551,8.145,3.7532,0.33,7.7944,,71,104.533,87.681,68.855,4.149,59.983,85.346,67.168,166.956,71,239.00900000000001,448.744,12.841,282.845,0.293,0.41200000000000003,298.08299999999997,282.845,15.237,329.59,296.421,33.169,0.4147,43.0873,192.0,0.0813,0.0073,19.0136,4.667,12.5099,3.4055,6.1255,2.8954,,7.7925,B
73,73,73,73,73,2013-04-05,91.101,2320.712,67.156,57.565,160.578,50.041000000000004,25.474,34.557,6.595,67.111,0.302,184745.835,10.07646364,18334.39208,282.602,15.9308,31.2903,,1.598,0.0229,15.9158,4.577,,9.2603,3.6776,7.3761,3.0923,0.33,7.2589,,72,106.633,87.801,68.973,4.221,60.887,85.343,67.111,167.247,72,239.19099999999997,448.73699999999997,12.644,282.602,0.302,0.406,297.332,282.602,14.73,329.78,295.362,34.418,,,200.0,,,,,,,,,,,
74,74,74,74,74,2013-05-05,91.101,2348.892,56.943999999999996,61.536,150.395,50.503,25.783,41.248999999999995,6.6129999999999995,67.214,0.306,167649.014,9.703300771,17277.52426,282.288,17.6935,31.8806,,1.5026,0.0224,15.2837,4.5328,,9.4382,3.511,6.6816,2.6413,0.2,6.8123,,73,109.505,88.204,70.558,4.3,59.489,85.431,67.214,167.968,73,238.81,448.11199999999997,12.676,282.288,0.306,0.409,296.048,282.288,13.76,329.306,293.855,35.451,,,195.0,,,,,,,,,,,
75,75,75,75,75,2013-06-05,91.09700000000001,2229.058,55.485,62.147,148.811,51.085,24.469,40.174,6.534,67.831,0.317,175499.866,9.7445254,18010.09892,282.126,,,,,,,,,,,,,,,,74,108.091,88.225,69.494,4.221,56.7,86.068,67.831,167.88,74,239.18,454.366,12.387,282.126,0.317,0.40299999999999997,295.71,282.126,13.584,328.805,293.3,35.504,,,,,,,,,,,,,,
76,76,76,76,76,2013-08-05,91.06200000000001,2201.803,52.437,63.458,145.701,51.009,24.179000000000002,41.989,6.591,67.94,0.324,176622.814,9.707379915,18194.69471,281.547,15.262,30.8418,40.0,1.587,0.0356,16.4504,4.9908,,11.3876,3.7359,5.1962,3.0086,0.27,7.5041,,75,108.15,88.511,68.894,4.152,53.874,86.032,67.94,167.69,75,238.452,450.94,12.819,281.547,0.324,0.409,294.258,281.547,12.711,326.89599999999996,291.925,34.971,0.3237,35.3198,202.0,0.0748,0.0084,19.9835,6.2453,10.7342,5.4064,8.2344,4.1714,,9.4981,A
77,77,77,77,77,2013-10-05,90.429,2226.359,45.239,66.655,137.894,50.978,24.62,49.213,6.489,69.174,0.332,161486.804,9.749671372,16563.3074,281.489,15.6083,30.3567,,1.7754,0.040999999999999995,16.3612,5.389,,9.9183,3.2004,7.0016,2.6236,0.31,7.7245,,76,109.116,88.39,67.64,4.152,63.817,87.119,69.174,168.216,76,238.854,450.764,12.876,281.489,0.332,0.414,293.349,281.489,11.86,327.658,291.066,36.592,0.3713,36.4176,198.0,0.0581,0.0081,19.625,6.3672,12.7343,4.3113,7.6178,3.3095,,9.1798,B
78,78,78,78,78,2013-11-05,90.019,2183.231,40.826,68.798,133.028,51.023,24.253,53.476,6.377,68.956,0.331,151733.152,9.586258091,15828.19392,281.507,,,,,,,,,,,,,0.27,,,77,110.37,88.033,68.843,4.151,62.186,87.217,68.956,168.649,77,238.65,452.999,12.787,281.507,0.331,0.414,292.788,281.507,11.281,327.207,290.724,36.483,,,209.0,,,,,,,,,,,
79,79,79,79,79,2013-12-05,90.33,2191.196,37.255,70.8,129.776,51.096000000000004,24.258,58.816,6.312,68.998,0.32799999999999996,154012.722,9.661463702999999,15940.9306,281.525,,,,,,,,,,,,,0.24,,,78,111.728,89.123,68.5,4.148,61.844,87.286,68.998,168.528,78,238.69,451.969,12.895999999999999,281.525,0.32799999999999996,0.415,292.452,281.525,10.927,327.786,290.473,37.313,,,194.0,,,,,,,,,,,
80,80,80,80,80,2013-05-13,91.096,2296.9179999999997,23.412,79.554,116.805,57.665,25.214000000000002,98.109,6.896,68.88,0.311,170484.032,9.846792036,17313.6623,281.528,15.5414,30.9502,34.0,1.66,0.0442,16.2219,5.0848,,11.5137,3.7794,4.9958,2.8933,0.28,7.3153,,79,112.792,90.943,69.529,4.151,60.307,87.13,68.88,167.875,79,241.28099999999998,438.559,13.017000000000001,281.528,0.311,0.42100000000000004,294.584,281.528,13.056,331.709,292.70099999999996,39.008,0.3877,37.2877,220.0,0.0847,0.0079,19.4548,6.034,12.253,4.7578,7.3271,3.5539,,8.8514,B
81,81,81,81,81,2013-05-15,91.081,2436.72,30.000999999999998,75.223,123.51799999999999,63.982,26.753,81.221,7.291,68.732,0.286,182501.69,10.04860962,18161.88472,281.479,15.3295,31.574,44.0,1.6039,0.1198,16.0578,4.646,,11.6528,4.1681,4.8509,3.1306,0.62,6.8666,,80,111.036,90.01,67.672,4.15,59.946,87.01,68.732,167.381,80,243.33,430.05,12.767000000000001,281.479,0.286,0.413,296.118,281.479,14.639,334.744,294.27,40.473,0.4666,38.6436,204.0,0.121,0.0072,19.1024,5.4276,11.1046,5.0393,8.1616,3.6967,,8.2294,B
82,82,82,82,82,2013-05-15,91.081,2436.72,30.000999999999998,75.223,123.51799999999999,63.982,26.753,81.221,7.291,68.732,0.286,182501.69,10.04860962,18161.88472,281.479,15.7891,31.8492,,1.6380000000000001,0.0662,16.536,4.3411,,10.0336,3.9611,6.15,2.9847,0.37,6.651,,80,111.036,90.01,67.672,4.15,59.946,87.01,68.732,167.381,80,243.33,430.05,12.767000000000001,281.479,0.286,0.413,296.118,281.479,14.639,334.744,294.27,40.473,0.4666,38.6436,204.0,0.121,0.0072,19.1024,5.4276,11.1046,5.0393,8.1616,3.6967,,8.2294,B
83,83,83,83,83,2013-05-17,90.818,2408.123,45.533,66.606,138.76,63.116,26.516,52.887,7.749,68.796,0.295,187691.725,10.26322226,18287.797019999998,281.485,15.2463,30.7039,,1.6186,0.0441,17.5908,4.4559,,9.1631,3.8817,6.7304,3.2042,0.34,7.361,,81,105.058,89.421,69.103,4.15,56.115,87.074,68.796,167.249,81,240.798,441.972,12.68,281.485,0.295,0.39899999999999997,294.036,281.485,12.551,330.953,292.35,38.603,,,,,,,,,,,,,,
84,84,84,84,84,2013-05-18,90.637,2198.669,77.925,53.771,170.761,61.221000000000004,24.258,28.215,6.282,68.801,0.31,181754.405,9.974858756,18221.25102,281.454,11.2774,31.7357,,0.6348,0.039,20.3557,4.5301,,9.7243,3.8310000000000004,6.9317,3.1831,0.36,7.7572,,82,101.562,89.246,67.989,4.15,51.494,87.138,68.801,167.487,82,239.44299999999998,449.11199999999997,12.722000000000001,281.454,0.31,0.39799999999999996,293.871,281.454,12.418,329.163,292.109,37.054,,,230.0,,,,,,,,,,,
85,85,85,85,85,2013-05-19,90.469,2171.366,87.904,50.718999999999994,180.544,57.778,24.000999999999998,24.701999999999998,6.276,68.908,0.315,173980.321,9.927615571,17524.88494,281.455,11.0113,31.259,,0.6365,0.1068,20.9665,4.6521,,9.9352,3.4557,6.8977,2.9257,0.59,8.1535,,83,98.703,89.202,67.204,4.15,51.605,87.202,68.908,167.612,83,239.003,451.62699999999995,12.59,281.455,0.315,0.395,294.459,281.455,13.004,329.317,292.619,36.698,,,230.0,,,,,,,,,,,
86,86,86,86,86,2013-05-19,90.469,2171.366,87.904,50.718999999999994,180.544,57.778,24.000999999999998,24.701999999999998,6.276,68.908,0.315,173980.321,9.927615571,17524.88494,281.455,15.0454,31.3164,,1.5478,0.1267,19.5941,4.1048,,9.375,3.3678,5.7327,2.8094,0.62,6.9799,,83,98.703,89.202,67.204,4.15,51.605,87.202,68.908,167.612,83,239.003,451.62699999999995,12.59,281.455,0.315,0.395,294.459,281.455,13.004,329.317,292.619,36.698,,,230.0,,,,,,,,,,,
87,87,87,87,87,2013-05-20,90.12299999999999,2214.966,73.112,55.211,165.45,55.222,24.576999999999998,30.296,5.702,69.001,0.312,164622.205,9.78890501,16817.22369,281.465,10.967,31.3397,34.0,0.6621,0.1035,20.7444,4.5188,,9.7283,3.9296,6.8793,3.2506,0.58,7.8767,,84,104.91,89.174,67.758,4.15,57.874,87.18,69.001,168.128,84,240.019,448.44,12.695,281.465,0.312,0.396,294.937,281.465,13.472,329.912,293.22,36.691,0.3762,36.7286,199.0,0.0817,0.0063,22.6332,4.8914,11.6783,4.2665,7.037,3.5211,,8.7797,B
88,88,88,88,88,2013-05-20,90.12299999999999,2214.966,73.112,55.211,165.45,55.222,24.576999999999998,30.296,5.702,69.001,0.312,164622.205,9.78890501,16817.22369,281.465,15.0757,30.9751,,1.6953,0.055999999999999994,18.6791,4.2347,,9.0587,3.8895,6.0943,3.0249,0.36,7.2167,,84,104.91,89.174,67.758,4.15,57.874,87.18,69.001,168.128,84,240.019,448.44,12.695,281.465,0.312,0.396,294.937,281.465,13.472,329.912,293.22,36.691,0.3762,36.7286,199.0,0.0817,0.0063,22.6332,4.8914,11.6783,4.2665,7.037,3.5211,,8.7797,B
89,89,89,89,89,2013-05-22,90.29700000000001,2198.333,46.39,66.061,138.886,56.928000000000004,24.346,47.388,6.2379999999999995,69.101,0.309,170074.126,10.03095289,16954.93221,281.51,15.228,30.4909,38.0,1.5039,0.0276,18.1681,4.3971,,9.3703,3.7908,6.5718,2.9526,0.31,7.4989,,85,107.958,89.33,68.861,4.149,61.654,87.158,69.101,167.714,85,238.77200000000002,452.397,12.715,281.51,0.309,0.397,292.409,281.51,10.899,328.118,290.839,37.278,0.3521,36.8828,211.0,0.0775,0.0068,21.6636,5.0932,11.9974,4.5668,6.9765,3.5653,,8.818,A
